tweet_created_at,tweet_id_str,tweet_source,tweet_in_reply_to_status_id,tweet_in_reply_to_status_id_str,tweet_in_reply_to_user_id,tweet_in_reply_to_user_id_str,tweet_in_reply_to_screen_name,tweet_place_name,tweet_place_full_name,tweet_place_country_code,tweet_place_country,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,tweet_favorited,tweet_retweeted,tweet_possibly_sensitive,tweet_lang,tweet_truncated,tweet_quoted_status_id_str,user_id_str,user_name,user_screen_name,user_location,user_profile_location,user_description,user_url,user_entities,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favorites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributers_enabled,user_profile_image_url,user_default_profile,user_follow_request_sent,text_text,text_hashtags_count,text_symbols_count,text_user_mentions_count,text_urls_count,text_media_count
Tue Feb 13 16:33:37 +0000 2018,963451101126254000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,175050498,Bonnie Navarra,BonnieNavarra,South Wales,,Assistant Police and Crime Commissioner for South Wales (@CommissionerSW/@SWPolice) and Policy Adviser for @WelshGovernment,http://www.southwalescommissioner.org.uk,,FALSE,1107,693,22,Thu Aug 05 14:11:51 +0000 2010,,0,London,TRUE,TRUE,2605,en,,http://pbs.twimg.com/profile_images/933957966897864704/pP6Byv51_normal.jpg,FALSE,,From housing meetings on to Welsh Government to discuss sexual harassment and the links to our shared Hate Crime and Violence Against Women and Girls agenda- watch this space ï¿½ https://t.co/p893ffyyVV,0,0,0,0,1
Tue Feb 13 16:34:01 +0000 2018,963451202410352000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,15253239,Weddady,weddady,BostonSNE_COMMA MA,,MENA Consultant. Interested in the intersection of youthSNE_COMMA radicalization and social movements. I also HATE Golf.,http://dekhnstan.wordpress.com,,FALSE,43941,1935,1569,Fri Jun 27 08:57:04 +0000 2008,,-18000,America/New_York,TRUE,TRUE,122356,en,,http://pbs.twimg.com/profile_images/852586789315289088/k6_d8TCS_normal.jpg,FALSE,,Putin facing a problem of his OWN making: Dozens of Russians Are Believed Killed in U.S.-Backed Syria Attack https://t.co/a1aUZ3bhNB,0,0,0,1,0
Tue Feb 13 16:34:42 +0000 2018,963451375429603000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,2788143529,Jenna Lifhits,jlifhits,,,reporter @weeklystandard | jlifhits@gmail.com,http://weeklystandard.com,,FALSE,3727,1043,77,Wed Sep 03 14:58:28 +0000 2014,,-28800,Pacific Time (US & Canada),FALSE,TRUE,3731,en,,http://pbs.twimg.com/profile_images/918941320235843584/SzbPRz5-_normal.jpg,FALSE,,Sandwiched amid DNI Coats' written testimony before Senate intel TuesdaySNE_COMMA a quiet criticism of the Trump admin: https://t.co/WpJsTpVthd,0,0,0,1,0
Tue Feb 13 16:35:06 +0000 2018,963451474817769000,trueAnthem,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,11265832,FOX2now,FOX2now,St. LouisSNE_COMMA Missouri,,The official Twitter page for KTVI FOX 2 News St. Louis. Breaking newsSNE_COMMA #STL storiesSNE_COMMA videoSNE_COMMA photo galleries. Follow our reporters for more.,http://www.fox2now.com/,,FALSE,228878,1609,1899,Mon Dec 17 21:14:05 +0000 2007,,-21600,Central Time (US & Canada),TRUE,TRUE,134961,en,,http://pbs.twimg.com/profile_images/560810496690253824/u9wt_kmG_normal.jpeg,FALSE,,Former St. Louis officer charged with on-duty sexual assault https://t.co/HEFRHU15HC https://t.co/COhEjKPXST,0,0,0,1,1
Tue Feb 13 16:35:06 +0000 2018,963451475472060000,trueAnthem,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,9542972,PIX11 News,PIX11News,New YorkSNE_COMMA NY,,PIX11 NewsSNE_COMMA where every story hits home. New York's hometown station since 1948.,http://www.pix11.com,,FALSE,61068,2771,1275,Fri Oct 19 14:07:58 +0000 2007,,-18000,Eastern Time (US & Canada),TRUE,TRUE,145034,en,,http://pbs.twimg.com/profile_images/923581223770914816/PJ3dlWDj_normal.jpg,FALSE,,Four Rikers inmates charged in attack on correction officer https://t.co/EoK5oJAlZZ https://t.co/0D04VwF8UF,0,0,0,1,1
Tue Feb 13 16:35:17 +0000 2018,963451522485927000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,104289008,Chris Biderman,ChrisBiderman,Santa ClaraSNE_COMMA CA,,@TheNinersWire and @TheWarriorsWire for USA TODAY Sports Media Group | Contributor @AP Sports | Bay Area | IG: @chrisbiderman | 707 | Ohio State,http://ninerswire.usatoday.com/,,FALSE,11024,1045,470,Tue Jan 12 22:13:10 +0000 2010,,-28800,Pacific Time (US & Canada),TRUE,TRUE,46143,en,,http://pbs.twimg.com/profile_images/960680605200498688/YQ9ZeYGI_normal.jpg,FALSE,,Reuben Foster meets with #49ers following domestic violence arrest ... https://t.co/qS7Se6M2DS via @theninerswire,1,0,1,1,0
Tue Feb 13 16:35:25 +0000 2018,963451554790551000,TweetDeck,9.63E+17,9.63E+17,428140124,428140124,JulianRoepcke,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,428140124,Julian RÃ¶pcke,JulianRoepcke,Deutschland,,Journalist. Speaker.SNE_LFPolitical editor @BILD.SNE_LFFmr. columnist @OrientNewsEn.SNE_LFRTs & Likes do not blah blah.SNE_LFNot blocked yet? Gimme a second!,http://www.bild.de,,FALSE,50837,737,1922,Sun Dec 04 11:42:45 +0000 2011,,3600,Ljubljana,FALSE,TRUE,89123,en,,http://pbs.twimg.com/profile_images/951585146171518976/XrmI0vrm_normal.jpg,FALSE,,Another perspective and the aftermath of the SNE_QUOTEattackSNE_QUOTE.SNE_LFMore like a provocation as this material looks more like smokescreen (which the regime and Russia don't need as they do not attack the town).SNE_LFhttps://t.co/GGr04wrkUDSNE_LF#Syria https://t.co/dePwYm2OMa,1,1,0,0,2
Tue Feb 13 16:36:59 +0000 2018,963451950900670000,WordPress.com,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,17525171,Variety,Variety,Los AngelesSNE_COMMA CA,,The business of entertainment.,http://www.variety.com,,FALSE,2075561,286857,17039,Thu Nov 20 23:02:29 +0000 2008,,-28800,Pacific Time (US & Canada),TRUE,TRUE,205479,en,,http://pbs.twimg.com/profile_images/718457704189001728/xN83wlqp_normal.jpg,FALSE,,â€˜The Deuceâ€™ Prepares for Season 2 With James Franco on Board Despite Sexual Harassment Allegations https://t.co/ztChLZQVE9,0,0,0,1,0
Tue Feb 13 16:37:40 +0000 2018,963452121143062000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,32302919,Lilia Luciano,lilialuciano,CaliforniaSNE_COMMA USA,,Investigative Reporter @ABC10 | Director/Prod #GuerrasAjenasHBO /Wars of Others @HBOLat | frmr @VICE host @GirlUP Advisory Council ï¿½ not endorsements ï¿½ï¿½,https://vimeo.com/LiliaLuciano/PuertoRicoRises,,FALSE,53651,2368,505,Fri Apr 17 04:14:02 +0000 2009,,-14400,Atlantic Time (Canada),TRUE,TRUE,11663,en,,http://pbs.twimg.com/profile_images/858457764271579137/9qE4Cohc_normal.jpg,FALSE,,OhSNE_COMMA so an alleged sexual predator ... waitSNE_COMMA an admitted sexual predator is defending a domestic violence abuser... and anyone is surprised?,0,0,0,0,0
Tue Feb 13 16:38:58 +0000 2018,963452450027032000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,207994487,Jake Winderman,jakewinderman,Gainesville/WestonSNE_COMMA FL,,Florida Basketball Beat Reporter for ESPN Gainesville. #Gators/SEC for @Rivals. PlayByPlay for ThePrepZone. Freelance for @WCJB20. @USBWA member,http://www.wruf.com/headlines/author/jwinderman/,,FALSE,2654,1001,66,Tue Oct 26 12:41:24 +0000 2010,,-18000,Eastern Time (US & Canada),TRUE,TRUE,52788,en,,http://pbs.twimg.com/profile_images/824759833836412928/XO08WhWn_normal.jpg,FALSE,,SNE_QUOTEWe're more of an attack-mode defense up frontSNE_COMMA we're more 1-gap oriented.SNE_QUOTE -Grantham,0,0,0,0,0
Tue Feb 13 16:39:08 +0000 2018,963452489055068000,Twitter for Android,9.63E+17,9.63E+17,728048323,728048323,ItsAndyRyan,Nottingham,"Nottingham, England",GB,United Kingdom,FALSE,0,0,FALSE,FALSE,,en,TRUE,,20205622,Dirtyfrog,dirtyfrog,Nottingham,,,,,FALSE,202,1081,8,Fri Feb 06 00:32:15 +0000 2009,,0,London,TRUE,FALSE,7506,en,,http://pbs.twimg.com/profile_images/950818303483752448/YWg-P-KS_normal.jpg,TRUE,,@ItsAndyRyan @EmmaKennedy Every day in this administration just reveals something else that *should* end Trump. Yet he manages to just carry on unimpeded. At this stage I genuinely think he could rape and murder someone on camera and get away with it.,0,0,2,0,0
Tue Feb 13 16:39:16 +0000 2018,963452524769562000,TweetDeck,9.63E+17,9.63E+17,19983221,19983221,PA,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,19983221,Press Association,PA,UK,,#Breaking newsSNE_COMMA developing storiesSNE_COMMA features and more from the UKâ€™s national news and sport agency.,http://www.pressassociation.com,,FALSE,113226,208,2284,Tue Feb 03 16:56:21 +0000 2009,,0,London,TRUE,TRUE,60741,en,,http://pbs.twimg.com/profile_images/919964816848179201/rWhrS8om_normal.jpg,FALSE,,Barry Bennell convicted of 36 charges including indecent assault and rape.SNE_LFSNE_LFJury still deliberating on seven outstanding counts and will resume deliberations at 10:15am tomorrow morning,0,0,0,0,0
Tue Feb 13 16:40:04 +0000 2018,963452723675975000,trueAnthem,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,15917758,WZZM 13 On Your Side,wzzm13,Grand RapidsSNE_COMMA Michigan,,Your source for local newsSNE_COMMA weather & sports in West Michigan. Like us at http://www.fb.me/wzzm13,http://www.wzzm13.com,,FALSE,85017,6261,984,Wed Aug 20 14:04:10 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,TRUE,160661,en,,http://pbs.twimg.com/profile_images/880087497296011265/KO3_9VEa_normal.jpg,FALSE,,Jenison teacher on paid leave amid sexual assault investigation https://t.co/2UakTJjRl3 https://t.co/JMssH4bGxc,0,0,0,1,1
Tue Feb 13 16:40:49 +0000 2018,963452915544281000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,2525132424,JV Rufino,JVRufinoINQ,Makati CitySNE_COMMA National Capital,,#AI #proptech #mobile #socialmedia Previously @inquirermobile @inquirerplus @inquirerdotnet @globalsources Also on MessengerSNE_COMMA LINESNE_COMMA TelegramSNE_COMMA ViberSNE_COMMA WeChat,https://www.linkedin.com/in/jvdrufino,,FALSE,1524,820,77,Mon May 26 14:22:13 +0000 2014,,,,TRUE,TRUE,15744,en,,http://pbs.twimg.com/profile_images/960402634875183105/OT-oz0SR_normal.jpg,FALSE,,Social media spying is turning us into a stalking society | Keza MacDonald https://t.co/nbjrCKeAF4 via @guardian,0,0,1,1,0
Tue Feb 13 16:42:12 +0000 2018,963453260651667000,dlvr.it,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,36511031,SFGate,SFGate,San Francisco,,Twitter home of http://www.sfgate.com. The authority on all things San Francisco and the Bay Area.,http://sfgate.com,,FALSE,455307,820,6378,Wed Apr 29 22:55:39 +0000 2009,,-28800,Pacific Time (US & Canada),TRUE,TRUE,119358,en,,http://pbs.twimg.com/profile_images/901112511142830084/9mgvzmqw_normal.jpg,FALSE,,Marin teacher claims sexual harassment by students https://t.co/8wBs2cgUSn https://t.co/J6t1seYKaH,0,0,0,1,1
Tue Feb 13 16:43:00 +0000 2018,963453463022768000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,22696149,Kevin Kamenetz,kevinkamenetz,TowsonSNE_COMMA MD,,FatherSNE_COMMA HusbandSNE_COMMA Baltimore County ExecutiveSNE_COMMA Democratic Candidate for Governor. #RavensFlock Authority: Committee for KamenetzSNE_COMMA Sheldon CaplanSNE_COMMA Treasurer,http://kevinformaryland.com,,FALSE,3468,759,84,Tue Mar 03 23:02:02 +0000 2009,,-18000,Quito,TRUE,TRUE,2800,en,,http://pbs.twimg.com/profile_images/909721953627336705/a4SDxYqh_normal.jpg,FALSE,,Thanks to Lisae JordanSNE_COMMA the entire @MCASAorg teamSNE_COMMA and all our legislators who voted to protect survivors of sexual assault and end parental rights for the perpetrators of these horrific crimes. #HB1 #MDGA18,2,0,1,0,0
Tue Feb 13 16:43:02 +0000 2018,963453470983573000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,783887263,Jason Donner,jason_donner,WashingtonSNE_COMMA DC,,@FoxNews Capitol Hill Producer | 2016 presidential campaign embed | @USC & @uscannenberg alum | From Los Angeles | #FightOn | #LetsGoDucks | #COYS,,,FALSE,1203,934,66,Mon Aug 27 05:26:27 +0000 2012,,-18000,Eastern Time (US & Canada),FALSE,TRUE,3541,en,,http://pbs.twimg.com/profile_images/954218007504588801/v7_UrRPJ_normal.jpg,FALSE,,Senator Susan Collins: â€œI would like to hear a stronger denunciation from the White House on domestic violence.â€,0,0,0,0,0
Tue Feb 13 16:43:30 +0000 2018,963453588201771000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,21144947,Stacy St. Clair,StacyStClair,ChicagoSNE_COMMA Ill.,,Chicago Tribune reporter. Forever in need of a good bookSNE_COMMA a strong verb and caffeine.,http://www.chicagotribune.com,,FALSE,15196,901,525,Tue Feb 17 23:20:53 +0000 2009,,-25200,Mountain Time (US & Canada),TRUE,TRUE,6919,en,,http://pbs.twimg.com/profile_images/857298087542476800/C8QM-dFm_normal.jpg,TRUE,,Read the texts filed as evidence of sexual harassment against Kevin QuinnSNE_COMMA key staffer in Madigan operation https://t.co/NQEmqh2GwJ,0,0,0,1,0
Tue Feb 13 16:45:18 +0000 2018,963454040553254000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,3380282686,talkRADIO,talkRADIO,United Kingdom,,Britain's newest and most exciting speech station. Weâ€™ll get you talking! Call: 0344 499 1000.,http://talkRADIO.co.uk,,FALSE,24947,1042,208,Fri Jul 17 11:48:34 +0000 2015,,0,London,TRUE,TRUE,20315,en,,http://pbs.twimg.com/profile_images/954320562544922624/4QI4t-vF_normal.jpg,FALSE,,'Someone touching your shoulder isn't sexual harassment': Julia says '#MeToo-ism' is warping our view of acceptable behaviour. @juliaHB1 @mariamillerUK https://t.co/Tx0rqgIOiM,1,1,2,0,0
Tue Feb 13 16:45:52 +0000 2018,963454183444766000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,89185831,Richard Crouse,RichardCrouse,Toronto,,I Watch Bad Movies So You Don't Have To & Host of the talk show Pop Life on CTV NewsChannel and CTV!,http://www.richardcrouse.ca,,FALSE,9010,1123,268,Wed Nov 11 13:36:43 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,TRUE,39035,en,,http://pbs.twimg.com/profile_images/505900679248896000/nOjA5l7u_normal.jpeg,FALSE,,The Insider Exposing Music Industry Harassment: â€˜No One Is Listening to These Womenâ€™ https://t.co/4e6a0C1Qmw via @thedailybeast,0,0,1,1,0
Tue Feb 13 16:45:53 +0000 2018,963454187387346000,Twitter for Android,9.14E+17,9.14E+17,9.12E+17,9.12E+17,PrinceH59392209,Sierra Vista,"Sierra Vista, AZ",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,8.79E+17,Jay Kay,JayKay89266490,10-15 miles from border of Mex,,Media illiterateSNE_COMMA isolated 30yrs. 100â„… Christian Trumper. Jesus is my only true friend. Join the Trump Train.,,,FALSE,3325,5000,19,Mon Jun 26 18:35:47 +0000 2017,,,,TRUE,FALSE,76191,en,,http://pbs.twimg.com/profile_images/896398645628723200/HB-afRyc_normal.jpg,TRUE,,@PrinceH59392209 Your children won't look like your mother if you marry a different race.SNE_LFThey can't get the Kelti goldSNE_COMMA even by rape.,0,0,1,0,0
Tue Feb 13 16:48:11 +0000 2018,963454769833631000,Echobox Social,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,14857525,CS Monitor,csmonitor,BostonSNE_COMMA MA,,Trustworthy global coverage. Committed to providing unbiasedSNE_COMMA solution-oriented news since 1908. http://www.facebook.com/christiansciencemonitor,http://www.CSMonitor.com,,FALSE,70980,2067,4428,Wed May 21 15:10:08 +0000 2008,,-18000,Eastern Time (US & Canada),FALSE,TRUE,284801,en,,http://pbs.twimg.com/profile_images/461555790759735296/y-W8v9y1_normal.png,FALSE,,For the first timeSNE_COMMA there are offices at the 2018 Olympics sites dedicated to helping sexual assault victims.  https://t.co/yOdX46irKU https://t.co/gmVj9tuOKA,0,1,0,0,1
Tue Feb 13 16:48:34 +0000 2018,963454863249158000,Twitter for iPhone,,,,,,West Brooklyn Community High School,West Brooklyn Community High School,US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,2372221230,NYPD 66th Precinct,NYPD66Pct,5822 16th AvenueSNE_COMMA BrooklynSNE_COMMA NY,,Deputy Inspector David WallSNE_COMMA Commanding Officer. The official Twitter of the 66th Precinct. User policy: http://bit.ly/gGmduQ,http://www.nyc.gov/html/nypd/html/precincts/precinct_066.shtml,,FALSE,6719,516,89,Tue Mar 04 17:53:42 +0000 2014,,,,TRUE,TRUE,2253,en,,http://pbs.twimg.com/profile_images/882647648959950848/GhdBXJt1_normal.jpg,FALSE,,Domestic Violence officers Baig and Li conducting outreach at West Brooklyn Community High School educating our teens on domestic abuse #TeenDVAwarenessMonth #NYPDConnecting https://t.co/PHTod7HlGk,2,0,0,0,2
Tue Feb 13 16:49:40 +0000 2018,963455140928765000,dlvr.it,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,14307764,delawareonline,delawareonline,WilmingtonSNE_COMMA Delaware,,NewsSNE_COMMA lifestyle & sports stories from The News Journal and http://t.co/TzhU9HvW. Keep the conversation going. Send us your tips & tweets. Staffed by TNJ editors,http://www.delawareonline.com,,FALSE,110310,325,690,Sat Apr 05 01:46:58 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,TRUE,61277,en,,http://pbs.twimg.com/profile_images/443083841343721472/hN7r3WvR_normal.jpeg,FALSE,,'The United States is under attack': Intelligence chief Dan Coats says Putin targeting 2018 elections https://t.co/S3daDYtjxB https://t.co/79CCPPMWFP,0,1,0,0,1
Tue Feb 13 16:49:49 +0000 2018,963455179868790000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,477180995,Steve Bellone,SteveBellone,Suffolk CountySNE_COMMA NY,,HusbandSNE_COMMA fatherSNE_COMMA marathon runnerSNE_COMMA Suffolk County Executive.,http://www.facebook.com/SteveBellone,,FALSE,2121,381,84,Sat Jan 28 22:46:48 +0000 2012,,-18000,Eastern Time (US & Canada),TRUE,TRUE,1224,en,,http://pbs.twimg.com/profile_images/955525717139382272/tM7pFYDu_normal.jpg,TRUE,,We are here to send a clear message: We have zero tolerance for domestic violence. #teenDVmonth #NotJustPhysical @NYSOPDV https://t.co/PmXNDUVbl2,2,0,1,0,1
Tue Feb 13 16:51:58 +0000 2018,963455720590061000,TweetDeck,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.63E+17,191610496,Josh Hubbard,JhubbsKHOU11,HoustonSNE_COMMA TX,,Bronco fanaticSNE_COMMA Syracuse AlumSNE_COMMA and currently @KHOU Assistant News Director. Previously @9newsSNE_COMMA @KCRAnewsSNE_COMMA @WPTZSNE_COMMA and @CNYcentral,http://www.khou.com,,FALSE,3235,3473,140,Thu Sep 16 21:57:54 +0000 2010,,-28800,Pacific Time (US & Canada),FALSE,TRUE,12140,en,,http://pbs.twimg.com/profile_images/938102623647031296/rCnsIMMT_normal.jpg,TRUE,,More coming up at noon on a story we first broke on https://t.co/Uybsl3N7Wi https://t.co/4JTkwg4pAc,0,0,0,2,0
Tue Feb 13 16:52:03 +0000 2018,963455739716079000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,180117260,Matt Wright Fox 8,mattwrighttv,ClevelandSNE_COMMA OH,,Reporter with WJW @Fox8News. #Cleveland's Own via @IthacaCollegeSNE_COMMA @WTOL11ToledoSNE_COMMA @NBC2. Story tips: matt.wright@fox8.com. Opinions = my own.,http://facebook.com/mattwrighttv,,FALSE,1511,757,66,Wed Aug 18 21:48:35 +0000 2010,,-18000,Quito,FALSE,TRUE,5341,en,,http://pbs.twimg.com/profile_images/679519522928345089/mTR--AQ0_normal.jpg,FALSE,,Jury finds Christopher Whitaker guilty of aggravated murderSNE_COMMA rapeSNE_COMMA kidnapping of Alianna DeFreeze,0,0,0,0,0
Tue Feb 13 16:52:14 +0000 2018,963455789099835000,Twitter Web Client,9.63E+17,9.63E+17,4826028196,4826028196,dashman76,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,82878406,Claire Berlinski,ClaireBerlinski,Paris,,Manhattan Institute ScholarSNE_COMMA Thatcher biographerSNE_COMMA least qualified martial arts expert on the Internet.,http://www.berlinski.com,,FALSE,14749,1152,540,Fri Oct 16 13:29:16 +0000 2009,,10800,Istanbul,FALSE,TRUE,43401,en,,http://pbs.twimg.com/profile_images/790626715336933376/K1jI8Drh_normal.jpg,FALSE,,@dashman76 You don't seriously think that under attackSNE_COMMA our military called Washington and saidSNE_COMMA SNE_QUOTEExcuse meSNE_COMMA Mr. PresidentSNE_COMMA sorry to interrupt you while you're watching Fox and TweetingSNE_COMMA but may we shoot bac,0,0,1,0,0
Tue Feb 13 16:52:19 +0000 2018,963455809614204000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,8940342,Houston Chronicle,HoustonChron,HoustonSNE_COMMA TX,,News headlines and tweets from Houston Chronicle journalists.,http://www.chron.com,,FALSE,588020,496,4612,Mon Sep 17 22:42:49 +0000 2007,,-21600,Central Time (US & Canada),TRUE,TRUE,162756,en,,http://pbs.twimg.com/profile_images/849232222972387328/Tcl-tVRM_normal.jpg,FALSE,,Arrest in brutal 2013 kidnappingSNE_COMMA sexual assault https://t.co/ZlvGMukJZJ,0,0,0,1,0
Tue Feb 13 16:52:20 +0000 2018,963455810406899000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,21462959,Mark Bland,markbland,St LouisSNE_COMMA MO/World Wide,,â–ªï¸ Host of @theqnow â–ªï¸Music Exec w/ a couple plaquesâ–ªï¸Former Pro Wrestler â–ªï¸ #Stl Native  ï¿½â–ªï¸.262 batting average in softball http://Instagram.com/radiomessiah,http://theqnow.com,,FALSE,87455,18597,225,Sat Feb 21 04:20:44 +0000 2009,,-21600,Central Time (US & Canada),FALSE,TRUE,57041,en,,http://pbs.twimg.com/profile_images/953110051732025345/iLKB4j1T_normal.jpg,FALSE,,Hey @realDonaldTrump !!! What ya whining about today lil buddy. Is it something you said that they keep replaying the tape of? Did you attack some group of people for existing? I know itâ€™s something.,0,0,1,0,0
Tue Feb 13 16:53:01 +0000 2018,963455985200304000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.63E+17,19038768,Kevin Baron,DefenseBaron,WashingtonSNE_COMMA DC,,Executive EditorSNE_COMMA @DefenseOneSNE_COMMA @AtlanticMedia | Pentagon reporter | Displaced Floridian ï¿½ / ...,http://www.defenseone.com,,FALSE,40213,4881,1382,Thu Jan 15 20:59:03 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,TRUE,61455,en,,http://pbs.twimg.com/profile_images/962727264080334851/AfrNv1z2_normal.jpg,FALSE,,After last monthâ€™s attack and VBIED suicide ambulance bomb... https://t.co/OqOIFSxVEg,0,0,0,1,0
Tue Feb 13 16:53:06 +0000 2018,963456005345628000,Twitter Web Client,9.63E+17,9.63E+17,294371597,294371597,JasonRileyWDRB,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,294371597,Jason Riley,JasonRileyWDRB,LouisvilleSNE_COMMA KY,,WKU grad from Louisville. Former Courier-Journal reporter. http://WDRB.com criminal justice reporter. Blockbuster employee of month Dec. 1996. jriley@wdrb.com,,,FALSE,10119,998,140,Sat May 07 01:21:53 +0000 2011,,-18000,Eastern Time (US & Canada),TRUE,TRUE,26457,en,,http://pbs.twimg.com/profile_images/461341358540607489/LWbHgHI7_normal.jpeg,TRUE,,Horne is also seeking the identify of anyone the woman talked about the rape withSNE_COMMA a list of her social media friendsSNE_COMMA any communications she had with LandanSNE_COMMA and mental health treatment she sought after the alleged assault and the name of any attorney she has spoken with.,0,0,0,0,0
Tue Feb 13 16:53:10 +0000 2018,963456022307332000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,110450252,Balls.ie,ballsdotie,Ireland,,Subscribe to the Balls.ie Youtube channel for all our latest shows http://youtube.com/notjustballs,http://www.balls.ie,,FALSE,75318,7292,445,Mon Feb 01 15:57:24 +0000 2010,,0,Dublin,TRUE,TRUE,151700,en,,http://pbs.twimg.com/profile_images/648882060380229633/El2hyCeJ_normal.png,FALSE,,On Ireland's attack - 'we had some joy with the second receiver with Jared Payne towards the tail end of last year's Championship. We may need to go back to thatSNE_LFSNE_LFhttps://t.co/M8B8Orjusw,0,1,0,0,0
Tue Feb 13 16:54:01 +0000 2018,963456237559078000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,180117260,Matt Wright Fox 8,mattwrighttv,ClevelandSNE_COMMA OH,,Reporter with WJW @Fox8News. #Cleveland's Own via @IthacaCollegeSNE_COMMA @WTOL11ToledoSNE_COMMA @NBC2. Story tips: matt.wright@fox8.com. Opinions = my own.,http://facebook.com/mattwrighttv,,FALSE,1511,757,66,Wed Aug 18 21:48:35 +0000 2010,,-18000,Quito,FALSE,TRUE,5342,en,,http://pbs.twimg.com/profile_images/679519522928345089/mTR--AQ0_normal.jpg,FALSE,,Jury finds Christopher Whitaker guilty of all 10 countsSNE_COMMA including aggravated murderSNE_COMMA kidnappingSNE_COMMA rapeSNE_COMMA abuse of corpse,0,0,0,0,0
Tue Feb 13 16:54:01 +0000 2018,963456237496078000,Sprout Social,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,150246405,TheJournal.ie,thejournal_ie,Ireland,,Breaking news and analysis from Ireland's number one online news source,http://thejournal.ie/,,FALSE,572670,730,2249,Mon May 31 13:08:52 +0000 2010,,0,Dublin,FALSE,TRUE,218829,en,,http://pbs.twimg.com/profile_images/948950612800139264/bebzFmrQ_normal.jpg,FALSE,,The latest from the rugby rape trialSNE_COMMA more bad Brexit news and a novel way to try and smuggle cocaine - it's the 5 at 5. SNE_LFhttps://t.co/9VnUcplp2u,0,1,0,0,0
